Location;XYZCOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
E-19-30;C;"SMMRK3;5";"1JT1XB;7";"6M2FJM;11";"6MKIC6;16";"9VBE59;16";"LXJQVG;16";"XLTRGL;8";"PZUF7K;8";"A7MDBC;13";"1D2ILZ;14";"KZ5VR3;6";"MLV9BR;16";"8N10W9;8";"ODZZLY;7";"70EPUK;14";"K3YA1X;9";"ADT9MG;10";"WGHG3L;10"
E-19-40;C;"V6K6JX;13";"YN8OHN;11";"5P2MVG;6";"T3NVTG;15";"NISP6K;6";"IA7X1P;11";"GPBMZJ;9";"ULG3QT;11";"QP56BU;14";"H51IVV;16";"UHYJ3A;5";"1D2ILZ;15";"EO69NY;13";"EAJXUV;11";"37VA62;15";"8BSFSA;9";"EO69NY;8";"CVU3QV;13"
E-20-30;C;"DGAONE;6";"YN8OHN;15";"V7JUQL;10";"IYXV3Z;5";"T3NVTG;7";"5HQR89;13";"TOENMT;4";"PZUF7K;11";"HOUJQN;8";"122OKQ;15";"7BU1V7;13";"8N10W9;11";"QXS5D1;16";"YKQY4X;4";"Q50W5L;7";"J3FI7N;4";"9VBE59;16";"TAHFOD;4"
E-20-40;C;"5P4LRT;6";"DF3KQM;10";"2OAVPY;4";"F73ZE1;11";"84ABYS;6";"GPBMZJ;12";"EO69NY;4";"JHSQHS;7";"63KAC1;11";"UCRNWD;11";"63KAC1;15";"FQ53YY;11";"2OAVPY;5";"QTMT7N;14";"K3YA1X;14";"O9YFO8;16";"4ILN0A;8";"ADT9MG;5"
E-21-30;C;"UNPPMJ;6";"EUMBM7;8";"AKP0A7;4";"DGAONE;9";"UU4A1K;16";"N6JU7C;13";"7BU1V7;9";"UU4A1K;8";"AKP0A7;16";"FQ53YY;14";"RAUDQ6;9";"YE890X;12";"PZUF7K;14";"IYLV38;10";"AHSNWF;6";"HI2X6U;5";"UNPPMJ;15";"ZGYCSW;7"
E-21-40;C;"V7JUQL;8";"O9YFO8;7";"APQKWK;6";"EO69NY;4";"4E1WTK;10";"XUZJ74;12";"JWTWL1;14";"TNZ1OO;13";"IJBSQT;11";"N6JU7C;11";"ZRCYSH;10";"XSFSKX;14";"V7JUQL;4";"8BSFSA;4";"TAHFOD;6";"CVU3QV;9";"8E9F1P;5";"VWXLZJ;8"
E-22-30;C;"D05ZS7;10";"4SD17H;16";"5P2MVG;9";"IYV9SV;16";"32ZKOX;10";"JUUL5B;9";"X31OGS;5";"SSQFQA;9";"1JT1XB;11";"O7AXAK;14";"QVFB0Q;5";"RBKNR4;15";"VWXLZJ;9";"B24J86;10";"SY1DDY;7";"IA7X1P;12";"RAUDQ6;12";"TNZ1OO;15"
E-22-40;C;"Z8KPP8;13";"NISP6K;5";"IJBSQT;11";"GPBMZJ;14";"VWXLZJ;5";"QOMHJ2;8";"TAHFOD;6";"IYV9SV;5";"0LNUOV;7";"IYV9SV;13";"E5CISL;8";"QP56BU;13";"5HQR89;5";"Z8KPP8;12";"QM2UH1;14";"YMN5EM;5";"63KAC1;15";"JUUL5B;7"
E-23-30;C;"SWN7AU;11";"ETU70R;5";"8D9SAW;4";"V7JUQL;9";"ZGYCSW;13";"Q164T6;10";"TNZ1OO;12";"W518XY;11";"Z8KPP8;15";"69L9MX;5";"M67GNC;9";"SVFO5S;8";"EUMBM7;13";"5P2MVG;6";"1ENECA;16";"HA0BOB;11";"NM6C73;8";"6M2FJM;15"
E-23-40;C;"ADT9MG;8";"F0P5OQ;11";"DSQXYR;9";"NISP6K;14";"0SJH1Z;12";"DGAONE;11";"JWTWL1;11";"DNLEH7;6";"C5O9C9;10";"6MKIC6;11";"X0HH8Y;9";"KTDZY0;10";"8N10W9;11";"IAKTYD;8";"0LNUOV;12";"A19092;6";"3LQL9L;6";"TLFT43;10"
E-24-30;C;"PZUF7K;15";"M8W7TS;8";"QOMHJ2;15";"O7TSVL;7";"W518XY;10";"M67GNC;4";"ZRCYSH;9";"I2B1FH;15";"Q164T6;11";"2Z7ZEP;8";"MLV9BR;10";"G8ASPE;8";"EA91CP;7";"ULG3QT;13";"6WT73N;14";"U8203G;8";"LXJQVG;14";"JWTWL1;4"
E-24-40;C;"KUFVRI;7";"I1X92B;4";"PZUF7K;11";"2LPO6D;5";"X31OGS;10";"UDF17E;12";"5P2MVG;13";"PZUF7K;4";"F7LULH;13";"D8AMD3;16";"F73ZE1;12";"HLOISD;13";"B24J86;4";"IYXV3Z;7";"QXS5D1;12";"PC1PMV;12";"WRRW1W;11";"UNPPMJ;12"
E-25-30;C;"FJ25W1;15";"HOUGRO;4";"C5O9C9;14";"M8W7TS;14";"PY5UPB;5";"EQQBND;6";"MLV9BR;9";"9FWH2G;9";"KTDZY0;7";"H51IVV;11";"2LPO6D;8";"UU4A1K;12";"2LPO6D;13";"6N3PKW;4";"O9YFO8;8";"H51IVV;15";"CST1KC;7";"W25EZN;15"
E-25-40;C;"QXS5D1;5";"2Z7ZEP;7";"F7LULH;15";"5P2MVG;11";"9S4AF8;9";"AX7BJ8;5";"YF0X2Z;13";"8BSFSA;6";"UU4A1K;12";"RN2DSQ;16";"2OAVPY;13";"EQQBND;13";"HXQR4L;16";"RUUOCB;10";"HXQR4L;5";"W518XY;5";"UMKYTJ;13";"YKQY4X;16"
E-26-30;C;"ZX6MUV;5";"PZUF7K;13";"IAKTYD;5";"EYEOXS;16";"ASG1IT;12";"EBKM6C;12";"I2B1FH;6";"HXQR4L;9";"S90CD9;14";"3LQL9L;4";"800OVF;10";"APQKWK;16";"ASG1IT;16";"SMMRK3;8";"02MRUH;11";"9VBE59;12";"WGHG3L;11";"6N3PKW;12"
E-26-40;C;"C5O9C9;16";"4E1WTK;10";"I2B1FH;12";"WRRW1W;5";"9KZ6W1;12";"AHR20O;12";"05W6TK;7";"4ILN0A;8";"CU53FM;5";"X0HH8Y;10";"JEGRCL;12";"QTMT7N;9";"JGP0ID;6";"AHR20O;12";"YF0X2Z;11";"ZVUW6Z;5";"XLTRGL;8";"RN2DSQ;16"
F-13-30;C;"EAJXUV;7";"VHQ356;7";"1ENECA;5";"M67GNC;15";"TQBVRI;14";"70EPUK;15";"4E1WTK;4";"EYEOXS;7";"VHQ356;11";"DSQXYR;8";"D05ZS7;5";"2LPO6D;6";"Z8KPP8;13";"7BU1V7;4";"ASG1IT;7";"UMKYTJ;6";"S90CD9;6";"FQ53YY;4"
F-13-40;C;"8N10W9;13";"JGP0ID;12";"ULG3QT;7";"YE890X;14";"5X8RAN;16";"O7AXAK;10";"6NDM0O;8";"2LPO6D;12";"UHYJ3A;13";"VWXLZJ;4";"EAJXUV;11";"NJVZEL;14";"DGAONE;9";"HLOISD;16";"WH1BJI;8";"QM2UH1;6";"56TC1Z;13";"HA0BOB;13"
F-14-30;C;"J3FI7N;16";"RAUDQ6;12";"DNLEH7;15";"XFQ9CP;10";"JU0ODD;6";"HOUGRO;9";"ZRCYSH;4";"O9YFO8;7";"5MNTT7;4";"122OKQ;6";"5MNTT7;8";"69L9MX;10";"ADT9MG;7";"JCIIEB;14";"YXGRMP;10";"KTDZY0;10";"NISP6K;16";"ULG3QT;12"
F-14-40;C;"WGHG3L;4";"EUMBM7;5";"9VBE59;15";"WRRW1W;16";"84ABYS;16";"YE890X;15";"YKQY4X;12";"6MKIC6;5";"TBCCF7;14";"UU4A1K;13";"EO69NY;5";"PP9DNA;13";"IAKTYD;5";"5MNTT7;16";"MLV9BR;16";"DGAONE;15";"UU4A1K;6";"TOENMT;14"
F-15-30;C;"ZX6MUV;12";"HGXJD0;4";"9KHDG3;16";"HCMI82;13";"ADT9MG;6";"ODZZLY;9";"UU4A1K;14";"ZX6MUV;8";"FJ25W1;4";"IAKTYD;16";"UNPPMJ;11";"5HQR89;14";"2Z7ZEP;16";"PP9DNA;16";"AHSNWF;14";"W25EZN;9";"YRRNGL;14";"8D9SAW;4"
F-15-40;C;"V6K6JX;4";"QTMT7N;13";"ULG3QT;7";"E5CISL;16";"V6K6JX;7";"HLOISD;15";"MLV9BR;15";"A19092;15";"WH1BJI;6";"UDF17E;10";"32ZKOX;12";"HOUGRO;8";"YXGRMP;12";"K3YA1X;13";"PY5UPB;13";"N6JU7C;11";"1JT1XB;6";"5IXVJ1;9"
F-16-30;C;"QP56BU;8";"YKQY4X;11";"1JT1XB;12";"63KAC1;5";"UHYJ3A;6";"YF0X2Z;4";"3LQL9L;14";"6N3PKW;6";"VHQ356;4";"EYEOXS;16";"JCIIEB;13";"ULG3QT;10";"F98BNI;5";"70EPUK;11";"IYV9SV;14";"ETU70R;8";"AB9XBU;9";"AHSNWF;13"
F-16-40;C;"2Z7ZEP;5";"S90CD9;5";"EUMBM7;4";"6MKIC6;11";"UDF17E;6";"C5O9C9;8";"UMKYTJ;13";"O9YFO8;15";"4SD17H;9";"D05ZS7;12";"TBCCF7;8";"56TC1Z;8";"IA7X1P;11";"5X8RAN;13";"QM2UH1;8";"Y813MQ;10";"PC1PMV;16";"ZX6MUV;4"
F-17-30;C;"CU53FM;16";"5HQR89;16";"6N3PKW;12";"DSQXYR;16";"HI2X6U;14";"IPGA7X;4";"ZRCYSH;8";"ZRCYSH;9";"ZX6MUV;11";"EYEOXS;7";"XSFSKX;13";"122OKQ;11";"ZVUW6Z;4";"U8203G;12";"IA7X1P;6";"0LNUOV;16";"F7LULH;10";"YRRNGL;16"
F-17-40;C;"AB9XBU;6";"QVFB0Q;13";"H1I7JZ;9";"TBCCF7;10";"TNZ1OO;6";"YN8OHN;14";"X31OGS;11";"122OKQ;16";"FJ25W1;15";"Z8KPP8;16";"W25EZN;13";"TLFT43;8";"56TC1Z;6";"J3FI7N;6";"FQ53YY;14";"EO69NY;14";"F73ZE1;5";"2OAVPY;5"
F-18-30;C;"1JT1XB;11";"EUMBM7;12";"KZ5VR3;16";"PZUF7K;15";"CVU3QV;8";"VHQ356;13";"ODZZLY;7";"TNAHD4;16";"XFQ9CP;11";"QP56BU;13";"HA0BOB;13";"I2B1FH;8";"XPZSZ1;8";"QM2UH1;13";"RBKNR4;8";"ETU70R;12";"A19092;5";"K3YA1X;16"
F-18-40;C;"YN8OHN;8";"DGAONE;8";"IYV9SV;11";"DF3KQM;14";"KZ5VR3;5";"ZX6MUV;4";"W518XY;16";"JCNON3;15";"SMMRK3;16";"M67GNC;13";"EUMBM7;16";"LXJQVG;13";"69L9MX;9";"UCRNWD;6";"7GC57K;8";"O7TSVL;4";"HI2X6U;13";"6N3PKW;11"
F-19-30;C;"4E0KXI;9";"5P2MVG;4";"FJ25W1;13";"UU4A1K;10";"A19092;10";"KUFVRI;14";"8BSFSA;8";"CD1NU9;9";"K3YA1X;13";"HGXJD0;13";"TB6WIP;7";"IJBSQT;4";"I1KDJ0;10";"IPGA7X;9";"X0HH8Y;14";"1A6YTA;12";"AHSNWF;9";"UNPPMJ;11"
F-19-40;C;"K3YA1X;4";"QM2UH1;4";"9FWH2G;7";"JUUL5B;5";"LXJQVG;4";"IAKTYD;6";"J2URNJ;10";"RAUDQ6;7";"JCNON3;13";"QTMT7N;10";"M8W7TS;7";"AB9XBU;15";"F73ZE1;11";"ADT9MG;6";"GPBMZJ;4";"4ILN0A;13";"U8203G;6";"DGAONE;15"
F-20-30;C;"UHYJ3A;9";"RBKNR4;7";"NJVZEL;14";"KTDZY0;7";"W25EZN;16";"VHQ356;10";"TNAHD4;7";"EBKM6C;13";"9VBE59;14";"W25EZN;4";"066BOU;15";"XUZJ74;14";"1A6YTA;11";"V7JUQL;9";"F98BNI;7";"4SD17H;6";"YKQY4X;5";"02MRUH;9"
F-20-40;C;"AKP0A7;8";"4SD17H;15";"37VA62;13";"PZUF7K;8";"TBCCF7;12";"UHYJ3A;9";"DF3KQM;4";"FQ53YY;4";"RN2DSQ;11";"9FWH2G;11";"YE890X;11";"2T1DJM;4";"HOUGRO;6";"ZRCYSH;14";"I2B1FH;8";"F0P5OQ;5";"AB9XBU;7";"NJVZEL;15"
F-21-30;C;"ADT9MG;14";"9S4AF8;11";"CU53FM;10";"PY5UPB;4";"IAKTYD;13";"UU4A1K;5";"PC1PMV;8";"4E0KXI;10";"6NDM0O;6";"RAUDQ6;7";"J2URNJ;9";"X0HH8Y;10";"TQBVRI;5";"6N3PKW;5";"JU0ODD;16";"HOUJQN;16";"H1I7JZ;6";"G8ASPE;9"
F-21-40;C;"HCMI82;7";"E2ES5Z;7";"X0HH8Y;7";"RBKNR4;8";"9KZ6W1;16";"1D2ILZ;5";"5X8RAN;15";"UCRNWD;15";"YRRNGL;10";"APQKWK;10";"HCMI82;6";"TBCCF7;13";"066BOU;16";"J3FI7N;7";"CVU3QV;5";"PZUF7K;4";"IJBSQT;13";"J2URNJ;4"
F-22-30;C;"SY1DDY;13";"PY5UPB;12";"EBKM6C;6";"HI2X6U;13";"DNLEH7;11";"N6JU7C;14";"G8ASPE;7";"QXS5D1;12";"84ABYS;16";"D8AMD3;9";"V7JUQL;4";"SVJZKL;16";"RAUDQ6;12";"YN8OHN;8";"9VBE59;13";"D8AMD3;4";"5HQR89;10";"U8203G;15"
F-22-40;C;"ADT9MG;11";"Z26SRT;4";"6M2FJM;16";"CST1KC;12";"Q164T6;13";"GPBMZJ;9";"F29V5I;16";"6MKIC6;6";"UU4A1K;6";"I2B1FH;16";"SY1DDY;6";"F7LULH;6";"J3FI7N;6";"JCNON3;15";"TB6WIP;8";"Z8KPP8;6";"A19092;12";"B24J86;9"
F-23-30;C;"H51IVV;4";"9KZ6W1;13";"9KZ6W1;6";"0LNUOV;4";"CST1KC;9";"E5CISL;7";"02MRUH;11";"DSQXYR;6";"5IXVJ1;9";"NISP6K;6";"T3NVTG;12";"DNLEH7;12";"F73ZE1;15";"F29V5I;7";"1A6YTA;9";"IPGA7X;14";"YKQY4X;6";"Y813MQ;13"
F-23-40;C;"F7LULH;13";"RAUDQ6;9";"APQKWK;15";"VHQ356;13";"HLOISD;14";"O7AXAK;7";"RBKNR4;14";"EYEOXS;14";"O7TSVL;4";"EAJXUV;12";"IYV9SV;15";"A19092;15";"SSQFQA;7";"9KZ6W1;11";"1A6YTA;4";"6NDM0O;16";"9KZ6W1;11";"W25EZN;4"
F-24-30;C;"U95NWB;12";"05W6TK;16";"C5O9C9;14";"70EPUK;10";"YMN5EM;6";"QXS5D1;12";"UNPPMJ;11";"UDF17E;5";"CU53FM;16";"CST1KC;4";"D8AMD3;6";"K3YA1X;6";"GPBMZJ;13";"D8AMD3;9";"D8AMD3;9";"APQKWK;10";"JUUL5B;5";"U8203G;16"
F-24-40;C;"0SJH1Z;13";"W518XY;13";"TQBVRI;6";"ULG3QT;6";"5HQR89;4";"9KZ6W1;11";"F0P5OQ;12";"ETU70R;6";"2Z7ZEP;7";"Z8KPP8;16";"SMMRK3;13";"VHQ356;6";"YKQY4X;6";"63KAC1;5";"4ILN0A;9";"KZ5VR3;5";"PY5UPB;6";"YF0X2Z;7"
G-13-30;C;"JCIIEB;13";"J2URNJ;8";"9KHDG3;10";"6WT73N;10";"122OKQ;12";"B24J86;12";"CU53FM;4";"37VA62;11";"YRRNGL;12";"JWTWL1;8";"DGAONE;9";"ADT9MG;11";"UU4A1K;15";"KZ5VR3;4";"A19092;8";"8D9SAW;13";"4E1WTK;16";"PY5UPB;8"
G-13-40;C;"H1I7JZ;16";"JHSQHS;8";"ADT9MG;15";"70EPUK;4";"6NDM0O;8";"4ILN0A;9";"066BOU;10";"EUMBM7;9";"O7AXAK;13";"PC1PMV;9";"066BOU;6";"9FWH2G;13";"5X8RAN;10";"TBCCF7;14";"H1I7JZ;8";"BLJLMQ;16";"WRRW1W;15";"ZVUW6Z;7"
G-15-30;C;"V6K6JX;8";"05W6TK;13";"70EPUK;4";"KTDZY0;16";"QVFB0Q;4";"4E1WTK;9";"1JT1XB;11";"U8203G;7";"F73ZE1;12";"NJVZEL;16";"ADT9MG;7";"E2ES5Z;9";"63KAC1;14";"DGAONE;8";"LXJQVG;7";"V7JUQL;4";"8E9F1P;10";"AHR20O;8"
G-15-40;C;"AX7BJ8;14";"56TC1Z;12";"APQKWK;16";"AB9XBU;4";"8D9SAW;12";"V6K6JX;15";"C5O9C9;6";"HXQR4L;5";"UDF17E;10";"IYLV38;14";"C5O9C9;7";"DF3KQM;15";"TB6WIP;9";"V6K6JX;8";"69L9MX;10";"JCIIEB;12";"QM2UH1;15";"YN8OHN;12"
G-17-30;C;"QP56BU;10";"IA7X1P;6";"8BSFSA;16";"EQQBND;4";"I1X92B;12";"M67GNC;8";"J3FI7N;9";"S90CD9;7";"KZ5VR3;12";"ODZZLY;7";"G8ASPE;14";"NISP6K;4";"Q50W5L;7";"6MKIC6;4";"B24J86;7";"IPGA7X;13";"EBKM6C;12";"TAHFOD;15"
G-17-40;C;"8N10W9;9";"2LPO6D;12";"5MNTT7;9";"1ENECA;14";"IYV9SV;12";"CU53FM;16";"A7MDBC;8";"EUMBM7;4";"6MKIC6;10";"PP9DNA;9";"U95NWB;6";"0LNUOV;15";"FQ53YY;14";"IYXV3Z;8";"VHQ356;15";"ZX6MUV;16";"1A6YTA;12";"TOENMT;5"
G-19-30;C;"37VA62;14";"XFQ9CP;5";"9S4AF8;6";"YF0X2Z;9";"4E1WTK;16";"QOMHJ2;7";"IYV9SV;15";"ODZZLY;9";"7BU1V7;9";"JU0ODD;4";"WH1BJI;9";"70EPUK;5";"O7TSVL;13";"IJBSQT;16";"8BSFSA;15";"XUZJ74;10";"QP56BU;12";"JWTWL1;14"
G-19-40;C;"IYV9SV;5";"C5O9C9;14";"I1X92B;16";"AKP0A7;6";"E2ES5Z;8";"SY1DDY;6";"XPZSZ1;12";"HGXJD0;13";"PZUF7K;4";"U8203G;13";"WRRW1W;6";"J3FI7N;12";"XPZSZ1;15";"TLFT43;15";"8BSFSA;12";"CU53FM;10";"YF0X2Z;5";"A19092;10"
G-21-30;C;"SMMRK3;9";"9FWH2G;13";"2LPO6D;16";"2LPO6D;4";"Q50W5L;11";"9VBE59;4";"Z26SRT;5";"QP56BU;5";"TQBVRI;5";"5X8RAN;13";"37VA62;8";"HA0BOB;7";"63KAC1;11";"70EPUK;9";"FJ25W1;10";"UMKYTJ;14";"M67GNC;12";"02MRUH;12"
G-21-40;C;"T3NVTG;7";"EAJXUV;16";"D05ZS7;12";"DGAONE;7";"HLOISD;14";"SMMRK3;5";"HA0BOB;16";"UMKYTJ;9";"2Z7ZEP;10";"ZRCYSH;14";"UCRNWD;15";"M67GNC;5";"122OKQ;4";"5P2MVG;10";"5MNTT7;13";"5P2MVG;10";"F29V5I;9";"X0HH8Y;10"
G-23-30;C;"TQBVRI;5";"8E9F1P;15";"QM2UH1;9";"2LPO6D;13";"W518XY;16";"XSFSKX;13";"Y813MQ;9";"I1KDJ0;5";"PC1PMV;6";"U95NWB;16";"0LNUOV;13";"1A6YTA;12";"8N10W9;15";"ODZZLY;9";"2T1DJM;16";"JHSQHS;15";"QOMHJ2;13";"QVFB0Q;12"
G-23-40;C;"JCIIEB;7";"066BOU;12";"JCIIEB;14";"JWTWL1;16";"V7JUQL;16";"FJ25W1;13";"SMMRK3;14";"RAUDQ6;5";"122OKQ;9";"XUZJ74;8";"YRRNGL;13";"WH1BJI;4";"J2URNJ;5";"F7LULH;16";"QP56BU;9";"HOUGRO;11";"2T1DJM;16";"RAUDQ6;15"
G-25-30;C;"JHSQHS;10";"9KHDG3;9";"122OKQ;16";"XFQ9CP;10";"ZVUW6Z;15";"IJBSQT;9";"HGXJD0;12";"QXS5D1;16";"SSQFQA;6";"JHSQHS;5";"QOMHJ2;7";"ZGYCSW;16";"E2ES5Z;5";"SY1DDY;16";"APQKWK;8";"UHYJ3A;5";"WH1BJI;13";"UU4A1K;9"
G-25-40;C;"ZGYCSW;10";"G8ASPE;16";"I1KDJ0;7";"9FWH2G;9";"IYLV38;12";"EYEOXS;7";"2LPO6D;14";"ETU70R;10";"IYXV3Z;4";"HOUJQN;13";"IPGA7X;6";"SVFO5S;7";"FJ25W1;8";"D8AMD3;10";"SVJZKL;9";"VWXLZJ;14";"XSFSKX;7";"EYEOXS;5"
G-26-30;C;"YF0X2Z;10";"EAJXUV;4";"EYEOXS;5";"UDF17E;6";"066BOU;6";"IYXV3Z;11";"Q50W5L;5";"KTDZY0;16";"IAKTYD;16";"Q50W5L;13";"QXS5D1;6";"W518XY;10";"M8W7TS;13";"TB6WIP;16";"EQQBND;11";"H1I7JZ;8";"NM6C73;11";"RUUOCB;15"
G-26-40;C;"M67GNC;7";"C5O9C9;8";"1D2ILZ;14";"56TC1Z;12";"JUUL5B;5";"SVFO5S;11";"NM6C73;16";"J3FI7N;12";"V6K6JX;11";"O9YFO8;15";"KZ5VR3;8";"IYV9SV;10";"63KAC1;4";"ETU70R;6";"2OAVPY;9";"CVU3QV;10";"QM2UH1;8";"XSFSKX;14"
H-02-30;C;"066BOU;5";"XFQ9CP;10";"IA7X1P;15";"IYXV3Z;16";"DSQXYR;7";"UNPPMJ;4";"I1X92B;10";"SVJZKL;9";"ODZZLY;6";"J3FI7N;10";"V6K6JX;12";"5HQR89;8";"YN8OHN;6";"TOENMT;6";"YMN5EM;10";"122OKQ;10";"JWTWL1;16";"69L9MX;12"
H-02-40;C;"AKP0A7;4";"3LQL9L;15";"DF3KQM;8";"5P2MVG;15";"TBCCF7;13";"EUMBM7;15";"O7AXAK;10";"IYLV38;14";"MLV9BR;16";"6N3PKW;10";"1D2ILZ;7";"6M2FJM;7";"FQ53YY;16";"RAUDQ6;10";"1D2ILZ;10";"LXJQVG;7";"PP9DNA;6";"DNLEH7;12"
H-04-30;C;"JEGRCL;4";"K3YA1X;5";"JHSQHS;11";"1D2ILZ;8";"FQ53YY;5";"HXQR4L;10";"O7AXAK;9";"HI2X6U;5";"W25EZN;12";"UU4A1K;10";"ULG3QT;6";"ADT9MG;11";"DF3KQM;12";"E2ES5Z;8";"ETU70R;11";"IYV9SV;16";"AHR20O;8";"J2URNJ;16"
H-04-40;C;"ULG3QT;16";"J3FI7N;6";"2LPO6D;4";"CD1NU9;12";"PZUF7K;6";"O7AXAK;7";"HA0BOB;10";"HOUGRO;12";"5MNTT7;14";"F29V5I;14";"3LQL9L;14";"SMMRK3;10";"8N10W9;13";"M67GNC;9";"RUUOCB;16";"6MKIC6;15";"HA0BOB;6";"6N3PKW;16"
H-06-30;C;"TBCCF7;16";"N6JU7C;6";"VHQ356;12";"MLV9BR;13";"J3FI7N;16";"CD1NU9;13";"RAUDQ6;5";"SVFO5S;4";"KTDZY0;11";"QP56BU;13";"JGP0ID;11";"5X8RAN;10";"X31OGS;8";"0LNUOV;11";"XFQ9CP;4";"K3YA1X;12";"KUFVRI;8";"ADT9MG;9"
H-06-40;C;"ULG3QT;13";"PC1PMV;16";"O9YFO8;5";"F0P5OQ;15";"T3NVTG;13";"F98BNI;7";"9KHDG3;6";"PP9DNA;7";"56TC1Z;8";"5IXVJ1;9";"AHR20O;7";"XFQ9CP;6";"DSQXYR;5";"W25EZN;12";"WH1BJI;9";"TNZ1OO;16";"KUFVRI;11";"PP9DNA;14"
H-08-30;C;"F7LULH;16";"V6K6JX;11";"O7TSVL;6";"RUUOCB;11";"V7JUQL;10";"TB6WIP;13";"Z26SRT;4";"C5O9C9;5";"PC1PMV;15";"MLV9BR;13";"IYLV38;12";"8E9F1P;15";"MLV9BR;15";"7BU1V7;16";"QP56BU;11";"TB6WIP;5";"5P4LRT;5";"ZRCYSH;16"
H-08-40;C;"NISP6K;11";"W25EZN;4";"UDF17E;6";"U8203G;12";"AHSNWF;7";"70EPUK;4";"ZRCYSH;10";"70EPUK;12";"5MNTT7;8";"QOMHJ2;7";"YXGRMP;6";"QP56BU;13";"G8ASPE;11";"QVFB0Q;7";"Z26SRT;5";"4E0KXI;5";"J3FI7N;9";"SMMRK3;4"
H-10-30;C;"6WT73N;11";"J3FI7N;4";"TLFT43;10";"G8ASPE;6";"Z8KPP8;12";"N6JU7C;16";"ZRCYSH;16";"I1KDJ0;11";"CST1KC;7";"RUUOCB;5";"AX7BJ8;8";"CU53FM;13";"D05ZS7;6";"2Z7ZEP;11";"IYV9SV;8";"Q50W5L;14";"56TC1Z;10";"9S4AF8;13"
H-10-40;C;"X0HH8Y;5";"PC1PMV;11";"VHQ356;11";"AHSNWF;16";"A7MDBC;12";"ZRCYSH;7";"BLJLMQ;8";"8D9SAW;13";"S90CD9;14";"5P4LRT;11";"6MKIC6;16";"QM2UH1;6";"69L9MX;14";"JEGRCL;12";"DGAONE;4";"37VA62;12";"6M2FJM;7";"XSFSKX;14"
H-14-30;C;"UNPPMJ;5";"IYXV3Z;16";"NM6C73;16";"HGXJD0;7";"122OKQ;15";"02MRUH;15";"MLV9BR;11";"HGXJD0;16";"I1KDJ0;13";"05W6TK;16";"SSQFQA;5";"YKQY4X;8";"NISP6K;16";"FQ53YY;16";"ZGYCSW;12";"XFQ9CP;9";"EQQBND;5";"8D9SAW;7"
H-14-40;C;"W25EZN;4";"UDF17E;6";"AHR20O;9";"K3YA1X;10";"HGXJD0;16";"1D2ILZ;15";"G8ASPE;16";"NJVZEL;4";"EA91CP;6";"FJ25W1;9";"X0HH8Y;11";"ETU70R;12";"V6K6JX;14";"JGP0ID;7";"YRRNGL;10";"32ZKOX;14";"8E9F1P;12";"F0P5OQ;5"
H-16-30;C;"EYEOXS;10";"ASG1IT;10";"PC1PMV;14";"F0P5OQ;6";"CD1NU9;15";"SY1DDY;6";"AKP0A7;15";"G8ASPE;10";"HOUGRO;10";"A19092;15";"JEGRCL;8";"JCNON3;13";"SY1DDY;8";"PZUF7K;10";"4E1WTK;15";"O9YFO8;16";"YN8OHN;6";"YN8OHN;10"
H-16-40;C;"XPZSZ1;8";"7BU1V7;15";"AX7BJ8;7";"WH1BJI;9";"5MNTT7;12";"6N3PKW;5";"X0HH8Y;11";"9S4AF8;10";"ZRCYSH;15";"2T1DJM;12";"122OKQ;14";"JCNON3;8";"9FWH2G;16";"ZX6MUV;8";"AB9XBU;15";"VWXLZJ;7";"3LQL9L;10";"5HQR89;16"
H-18-30;C;"KUFVRI;4";"MLV9BR;15";"2LPO6D;15";"NM6C73;6";"TAHFOD;12";"EQQBND;13";"SWN7AU;14";"PZUF7K;6";"E2ES5Z;16";"IYXV3Z;12";"066BOU;5";"9KZ6W1;8";"QM2UH1;10";"YE890X;6";"9VBE59;7";"9KHDG3;9";"7GC57K;14";"TNAHD4;14"
H-18-40;C;"XLTRGL;7";"F98BNI;9";"Y813MQ;10";"2OAVPY;4";"JEGRCL;15";"2LPO6D;8";"GPBMZJ;13";"UCRNWD;10";"F29V5I;15";"2OAVPY;7";"066BOU;13";"GPBMZJ;14";"YRRNGL;15";"9KZ6W1;7";"EA91CP;7";"CST1KC;6";"F73ZE1;8";"QVFB0Q;15"
H-20-30;C;"H51IVV;12";"TLFT43;13";"ETU70R;11";"7BU1V7;9";"HOUJQN;16";"EA91CP;12";"9KZ6W1;9";"KZ5VR3;5";"2Z7ZEP;6";"KTDZY0;6";"IJBSQT;6";"4SD17H;8";"QXS5D1;9";"6WT73N;6";"1D2ILZ;15";"PY5UPB;5";"4E1WTK;10";"HOUJQN;16"
H-20-40;C;"HI2X6U;6";"N6JU7C;8";"5MNTT7;13";"9VBE59;14";"Z26SRT;14";"CVU3QV;5";"EQQBND;5";"NJVZEL;6";"70EPUK;7";"G8ASPE;16";"IPGA7X;13";"IA7X1P;16";"56TC1Z;5";"4SD17H;6";"84ABYS;7";"QP56BU;14";"QP56BU;7";"K3YA1X;9"
