Location;ABCCOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
M-04-30;C;"TNZ1OO;16";"02MRUH;14";"VHQ356;11";"TQBVRI;5";"HOUJQN;12";"5P2MVG;10";"UU4A1K;12";"J3FI7N;14";"AB9XBU;15";"TB6WIP;15";"FQ53YY;7";"YN8OHN;6";"Z8KPP8;9";"4E0KXI;9";"ZRCYSH;10";"Q164T6;16";"ZGYCSW;11";"5MNTT7;7"
M-04-40;C;"A19092;8";"Z26SRT;11";"ADT9MG;4";"IA7X1P;15";"E5CISL;8";"7GC57K;7";"6NDM0O;6";"O7AXAK;16";"SVJZKL;7";"YF0X2Z;15";"7GC57K;8";"WGHG3L;11";"AHSNWF;9";"XFQ9CP;10";"NISP6K;11";"Q164T6;14";"M8W7TS;11";"5X8RAN;4"
M-05-30;C;"800OVF;9";"HCMI82;9";"PZUF7K;14";"6N3PKW;4";"NM6C73;11";"9KZ6W1;5";"NM6C73;9";"IPGA7X;9";"TLFT43;15";"IA7X1P;8";"122OKQ;14";"U8203G;4";"D8AMD3;6";"QM2UH1;9";"QXS5D1;8";"Q50W5L;9";"A19092;16";"ZGYCSW;12"
M-05-40;C;"1A6YTA;6";"SVFO5S;8";"2Z7ZEP;14";"V6K6JX;10";"ADT9MG;14";"XPZSZ1;15";"UNPPMJ;12";"TB6WIP;10";"YF0X2Z;5";"1D2ILZ;7";"ASG1IT;15";"W25EZN;11";"8D9SAW;5";"QOMHJ2;8";"SVFO5S;8";"XPZSZ1;15";"LXJQVG;4";"NM6C73;4"
M-06-30;C;"9S4AF8;7";"YE890X;13";"63KAC1;13";"F0P5OQ;8";"ASG1IT;12";"U95NWB;16";"TNAHD4;10";"8N10W9;8";"QP56BU;6";"JWTWL1;7";"JGP0ID;14";"XFQ9CP;8";"SWN7AU;4";"EAJXUV;8";"O7AXAK;5";"SWN7AU;14";"ADT9MG;9";"PY5UPB;13"
M-06-40;C;"5P2MVG;4";"ETU70R;14";"JU0ODD;12";"W518XY;12";"4SD17H;5";"S90CD9;7";"V7JUQL;16";"M8W7TS;10";"4ILN0A;9";"37VA62;10";"UHYJ3A;11";"2LPO6D;5";"E2ES5Z;16";"7GC57K;6";"8BSFSA;10";"8E9F1P;11";"9S4AF8;6";"37VA62;8"
M-07-30;C;"O7TSVL;11";"PP9DNA;7";"LXJQVG;13";"VHQ356;13";"QXS5D1;11";"JEGRCL;12";"WGHG3L;14";"AKP0A7;10";"EUMBM7;16";"IPGA7X;8";"IPGA7X;16";"84ABYS;6";"W518XY;4";"TLFT43;13";"V7JUQL;9";"PP9DNA;10";"F0P5OQ;10";"LXJQVG;15"
M-07-40;C;"1ENECA;4";"QVFB0Q;7";"YF0X2Z;16";"TLFT43;12";"IYLV38;5";"N6JU7C;4";"F7LULH;8";"WH1BJI;10";"YE890X;16";"F7LULH;4";"QXS5D1;14";"2OAVPY;12";"DSQXYR;12";"Y813MQ;5";"AHR20O;12";"F0P5OQ;12";"D05ZS7;4";"HCMI82;15"
M-08-30;C;"AKP0A7;10";"IAKTYD;16";"DSQXYR;15";"JUUL5B;9";"WH1BJI;6";"O9YFO8;15";"AKP0A7;14";"XFQ9CP;15";"ZX6MUV;13";"D05ZS7;6";"HXQR4L;12";"I2B1FH;6";"U95NWB;9";"4ILN0A;5";"U95NWB;11";"7BU1V7;14";"M8W7TS;10";"HI2X6U;6"
M-08-40;C;"ODZZLY;16";"JU0ODD;13";"69L9MX;13";"QTMT7N;11";"2T1DJM;13";"PY5UPB;8";"X0HH8Y;10";"HLOISD;12";"E5CISL;10";"UU4A1K;4";"U8203G;9";"XSFSKX;12";"QOMHJ2;4";"KUFVRI;7";"56TC1Z;7";"N6JU7C;11";"2T1DJM;5";"SY1DDY;15"
M-09-30;C;"9FWH2G;11";"O7AXAK;9";"CD1NU9;16";"0SJH1Z;4";"TBCCF7;16";"5IXVJ1;8";"XLTRGL;10";"O9YFO8;9";"A7MDBC;5";"TNZ1OO;13";"V7JUQL;9";"TLFT43;12";"Q164T6;6";"UMKYTJ;9";"DSQXYR;4";"9KZ6W1;16";"J2URNJ;5";"HCMI82;13"
M-09-40;C;"YRRNGL;8";"YMN5EM;8";"56TC1Z;11";"DF3KQM;13";"JHSQHS;4";"I2B1FH;4";"DNLEH7;4";"70EPUK;7";"QVFB0Q;5";"E5CISL;7";"I1KDJ0;9";"SY1DDY;14";"TOENMT;11";"ZX6MUV;11";"AHSNWF;14";"NISP6K;6";"066BOU;13";"M67GNC;15"
M-10-30;C;"F98BNI;10";"05W6TK;10";"WGHG3L;5";"GPBMZJ;11";"ADT9MG;4";"AKP0A7;8";"IAKTYD;6";"UDF17E;15";"CST1KC;7";"J2URNJ;6";"WRRW1W;5";"QTMT7N;11";"IYV9SV;14";"5IXVJ1;14";"HLOISD;16";"9FWH2G;5";"ODZZLY;10";"XFQ9CP;7"
M-10-40;C;"IYV9SV;6";"AB9XBU;9";"Q164T6;11";"BLJLMQ;12";"APQKWK;8";"PC1PMV;9";"I2B1FH;11";"56TC1Z;12";"5HQR89;11";"SSQFQA;15";"I1KDJ0;6";"S90CD9;6";"HCMI82;4";"DSQXYR;7";"F29V5I;11";"8D9SAW;6";"J3FI7N;7";"0LNUOV;9"
M-13-30;C;"W518XY;10";"D8AMD3;8";"ETU70R;11";"5HQR89;11";"2T1DJM;4";"APQKWK;14";"HI2X6U;5";"84ABYS;5";"1A6YTA;7";"8E9F1P;4";"SWN7AU;16";"8E9F1P;13";"TQBVRI;4";"F98BNI;4";"8BSFSA;5";"QM2UH1;6";"X0HH8Y;8";"Q164T6;11"
M-13-40;C;"HXQR4L;10";"XSFSKX;4";"O7TSVL;9";"YXGRMP;16";"6WT73N;9";"066BOU;13";"YXGRMP;11";"XSFSKX;14";"8D9SAW;14";"4E0KXI;10";"8BSFSA;4";"PP9DNA;9";"JWTWL1;16";"IPGA7X;12";"4E1WTK;5";"69L9MX;9";"JGP0ID;13";"F0P5OQ;15"
M-14-30;C;"122OKQ;9";"5IXVJ1;11";"1D2ILZ;11";"3LQL9L;12";"KTDZY0;15";"X0HH8Y;9";"AHSNWF;11";"EUMBM7;6";"A19092;12";"JU0ODD;11";"84ABYS;16";"Q164T6;16";"SMMRK3;6";"TNAHD4;9";"JWTWL1;12";"T3NVTG;4";"YRRNGL;13";"6WT73N;7"
M-14-40;C;"DSQXYR;5";"PY5UPB;15";"0SJH1Z;7";"QXS5D1;5";"TBCCF7;8";"JEGRCL;4";"1A6YTA;5";"5P4LRT;16";"YN8OHN;13";"XLTRGL;15";"4ILN0A;14";"TOENMT;4";"1D2ILZ;13";"UMKYTJ;13";"84ABYS;6";"ODZZLY;14";"Z26SRT;14";"RBKNR4;7"
M-15-30;C;"5HQR89;13";"X31OGS;9";"AHR20O;8";"6N3PKW;14";"1ENECA;14";"5MNTT7;11";"HXQR4L;8";"Q164T6;15";"MLV9BR;4";"PY5UPB;14";"F7LULH;16";"5X8RAN;13";"HOUJQN;12";"X0HH8Y;10";"O7TSVL;5";"TB6WIP;13";"O7AXAK;12";"9KHDG3;12"
M-15-40;C;"Q164T6;9";"XUZJ74;5";"HLOISD;13";"D05ZS7;6";"5P2MVG;5";"Z26SRT;8";"H51IVV;12";"F73ZE1;12";"9S4AF8;4";"YMN5EM;7";"84ABYS;16";"XFQ9CP;4";"9KZ6W1;8";"DNLEH7;4";"H51IVV;14";"CU53FM;12";"ASG1IT;10";"5P2MVG;12"
M-16-30;C;"D8AMD3;4";"AHSNWF;8";"IAKTYD;10";"C5O9C9;7";"TQBVRI;13";"SVJZKL;14";"I2B1FH;15";"JEGRCL;9";"UMKYTJ;4";"TBCCF7;14";"HA0BOB;4";"5P2MVG;10";"QVFB0Q;16";"SSQFQA;16";"I2B1FH;15";"X31OGS;11";"ASG1IT;10";"E5CISL;15"
M-16-40;C;"U8203G;10";"BLJLMQ;9";"M8W7TS;13";"ZVUW6Z;12";"YXGRMP;13";"FQ53YY;12";"TNZ1OO;8";"TNAHD4;15";"RUUOCB;13";"6NDM0O;9";"GPBMZJ;5";"EBKM6C;9";"T3NVTG;10";"HA0BOB;11";"ZX6MUV;12";"YF0X2Z;4";"UDF17E;8";"QP56BU;13"
M-17-30;C;"ZX6MUV;10";"ASG1IT;13";"84ABYS;13";"TOENMT;4";"AHSNWF;11";"TOENMT;15";"4E1WTK;14";"FJ25W1;8";"NM6C73;5";"XPZSZ1;10";"HI2X6U;12";"CVU3QV;6";"J3FI7N;5";"DF3KQM;8";"VWXLZJ;15";"5IXVJ1;8";"9FWH2G;14";"YKQY4X;11"
M-17-40;C;"EO69NY;14";"4E1WTK;5";"JCNON3;12";"K3YA1X;10";"W25EZN;12";"I1KDJ0;13";"4E1WTK;11";"WRRW1W;10";"DF3KQM;7";"JCIIEB;14";"KUFVRI;13";"IYV9SV;9";"U8203G;16";"X0HH8Y;16";"4E0KXI;6";"SSQFQA;6";"XLTRGL;15";"TQBVRI;6"
M-18-30;C;"O9YFO8;12";"XSFSKX;14";"YN8OHN;16";"EQQBND;15";"HA0BOB;14";"5HQR89;13";"AKP0A7;12";"D8AMD3;4";"YF0X2Z;5";"PZUF7K;10";"S90CD9;5";"HCMI82;12";"HI2X6U;4";"VWXLZJ;15";"56TC1Z;8";"CVU3QV;14";"F0P5OQ;10";"6MKIC6;8"
M-18-40;C;"M8W7TS;8";"DF3KQM;9";"RUUOCB;11";"WH1BJI;15";"5IXVJ1;4";"IA7X1P;7";"JCIIEB;4";"PC1PMV;15";"8D9SAW;5";"TB6WIP;11";"QM2UH1;8";"2OAVPY;16";"KTDZY0;11";"O9YFO8;10";"5P2MVG;11";"QVFB0Q;10";"2T1DJM;7";"IYXV3Z;13"
M-19-30;C;"ZX6MUV;14";"AKP0A7;16";"AHSNWF;4";"SWN7AU;7";"UNPPMJ;15";"H1I7JZ;12";"1JT1XB;13";"VHQ356;10";"W25EZN;11";"D8AMD3;6";"Y813MQ;8";"G8ASPE;5";"DSQXYR;8";"69L9MX;16";"6N3PKW;10";"YMN5EM;13";"WH1BJI;14";"4ILN0A;8"
M-19-40;C;"PY5UPB;8";"YXGRMP;5";"JWTWL1;8";"JEGRCL;13";"TNAHD4;14";"B24J86;16";"YRRNGL;5";"V7JUQL;12";"0LNUOV;15";"HOUJQN;6";"JCIIEB;13";"EO69NY;8";"QTMT7N;13";"W25EZN;10";"56TC1Z;10";"Z8KPP8;16";"GPBMZJ;6";"KTDZY0;12"
M-20-30;C;"4ILN0A;7";"PP9DNA;4";"H51IVV;12";"U8203G;7";"RN2DSQ;8";"IAKTYD;14";"I1X92B;8";"TOENMT;8";"8D9SAW;16";"WRRW1W;6";"TOENMT;8";"EQQBND;13";"D05ZS7;7";"70EPUK;5";"YXGRMP;4";"4E1WTK;10";"XFQ9CP;11";"TQBVRI;13"
M-20-40;C;"JCIIEB;13";"JHSQHS;14";"JWTWL1;5";"Z8KPP8;11";"D8AMD3;16";"NM6C73;10";"EBKM6C;6";"70EPUK;11";"HI2X6U;4";"2Z7ZEP;14";"7BU1V7;12";"YKQY4X;16";"WH1BJI;9";"SSQFQA;10";"JGP0ID;6";"O7AXAK;14";"DSQXYR;8";"Z8KPP8;7"
M-21-30;C;"6M2FJM;8";"YN8OHN;14";"F7LULH;8";"HOUJQN;10";"KTDZY0;6";"O7TSVL;9";"FJ25W1;4";"4E1WTK;11";"6WT73N;8";"Q50W5L;14";"M67GNC;8";"IJBSQT;14";"APQKWK;15";"H1I7JZ;7";"CVU3QV;5";"0LNUOV;4";"RUUOCB;6";"JEGRCL;5"
M-21-40;C;"F73ZE1;7";"EBKM6C;14";"HOUJQN;4";"2Z7ZEP;5";"EO69NY;8";"JWTWL1;6";"FQ53YY;10";"02MRUH;5";"H51IVV;6";"F29V5I;14";"SWN7AU;5";"1A6YTA;16";"IYXV3Z;16";"EBKM6C;13";"ASG1IT;4";"C5O9C9;16";"H51IVV;10";"ZGYCSW;15"
M-22-30;C;"APQKWK;14";"FQ53YY;16";"Z8KPP8;9";"CVU3QV;10";"IPGA7X;8";"KZ5VR3;11";"4SD17H;16";"HGXJD0;11";"AHR20O;7";"AHR20O;9";"1A6YTA;10";"7BU1V7;16";"APQKWK;13";"ODZZLY;12";"PZUF7K;11";"HOUGRO;9";"W25EZN;7";"4ILN0A;4"
M-22-40;C;"NJVZEL;5";"9VBE59;13";"QP56BU;16";"I2B1FH;4";"DSQXYR;10";"UMKYTJ;14";"HGXJD0;13";"D8AMD3;7";"QXS5D1;14";"JCIIEB;14";"ASG1IT;5";"A19092;9";"SWN7AU;8";"4SD17H;13";"63KAC1;9";"D8AMD3;15";"I2B1FH;7";"0LNUOV;5"
M-23-30;C;"1JT1XB;13";"BLJLMQ;5";"UDF17E;5";"1D2ILZ;8";"MLV9BR;8";"WGHG3L;15";"C5O9C9;9";"A19092;11";"2Z7ZEP;15";"UU4A1K;8";"YF0X2Z;5";"IYXV3Z;15";"56TC1Z;11";"CST1KC;12";"O7AXAK;5";"JU0ODD;11";"6WT73N;14";"3LQL9L;12"
M-23-40;C;"7BU1V7;15";"ZVUW6Z;8";"JHSQHS;13";"E2ES5Z;16";"V6K6JX;12";"XUZJ74;11";"D05ZS7;5";"800OVF;11";"WGHG3L;11";"PC1PMV;6";"84ABYS;4";"E2ES5Z;9";"ZGYCSW;8";"GPBMZJ;11";"5IXVJ1;9";"YF0X2Z;12";"XPZSZ1;11";"YRRNGL;6"
M-24-30;C;"B24J86;13";"0SJH1Z;12";"TOENMT;15";"G8ASPE;7";"FJ25W1;8";"NISP6K;5";"5P4LRT;16";"D8AMD3;11";"1A6YTA;4";"5X8RAN;5";"EO69NY;8";"AX7BJ8;9";"HLOISD;15";"W518XY;15";"TQBVRI;9";"F0P5OQ;16";"YMN5EM;4";"YE890X;9"
M-24-40;C;"TOENMT;6";"HCMI82;10";"QTMT7N;14";"IJBSQT;13";"F73ZE1;13";"YMN5EM;8";"EYEOXS;15";"Q164T6;12";"UU4A1K;16";"RUUOCB;16";"70EPUK;13";"E2ES5Z;9";"5P2MVG;15";"WH1BJI;8";"YE890X;11";"2LPO6D;14";"2OAVPY;15";"C5O9C9;5"
N-01-30;C;"B24J86;16";"6NDM0O;9";"E2ES5Z;4";"JEGRCL;10";"ADT9MG;5";"G8ASPE;4";"3LQL9L;15";"H1I7JZ;5";"0LNUOV;7";"EO69NY;7";"O7AXAK;16";"T3NVTG;15";"A19092;14";"DGAONE;14";"G8ASPE;14";"0SJH1Z;14";"JEGRCL;8";"CU53FM;7"
N-01-40;C;"KTDZY0;14";"N6JU7C;11";"IYXV3Z;12";"QOMHJ2;13";"J2URNJ;16";"SWN7AU;12";"KTDZY0;12";"ZRCYSH;12";"DNLEH7;5";"5P4LRT;15";"EA91CP;11";"IA7X1P;4";"2Z7ZEP;15";"XFQ9CP;13";"2T1DJM;7";"0SJH1Z;6";"YF0X2Z;5";"2LPO6D;5"
N-02-30;C;"A19092;11";"69L9MX;11";"JCIIEB;8";"JCNON3;6";"EA91CP;15";"IYV9SV;13";"V6K6JX;7";"J2URNJ;9";"XUZJ74;13";"6M2FJM;13";"05W6TK;15";"32ZKOX;15";"TQBVRI;15";"YMN5EM;16";"VWXLZJ;5";"N6JU7C;13";"U8203G;4";"AHSNWF;12"
N-02-40;C;"ETU70R;16";"EA91CP;12";"JU0ODD;10";"CD1NU9;9";"F7LULH;9";"S90CD9;8";"8N10W9;11";"5MNTT7;13";"J3FI7N;13";"6WT73N;9";"C5O9C9;4";"UNPPMJ;11";"HXQR4L;10";"5HQR89;11";"A7MDBC;9";"EQQBND;8";"QTMT7N;16";"6WT73N;9"
N-03-30;C;"SVFO5S;13";"VHQ356;7";"TNAHD4;10";"YMN5EM;9";"J3FI7N;8";"F7LULH;14";"U8203G;14";"JHSQHS;15";"NJVZEL;7";"DSQXYR;9";"ADT9MG;8";"ADT9MG;16";"XPZSZ1;16";"UU4A1K;9";"WRRW1W;8";"YKQY4X;7";"EA91CP;11";"ADT9MG;5"
N-03-40;C;"NISP6K;4";"PC1PMV;7";"PC1PMV;15";"EQQBND;14";"IPGA7X;12";"8BSFSA;5";"8E9F1P;14";"5P2MVG;8";"VWXLZJ;14";"0LNUOV;11";"4E0KXI;15";"AX7BJ8;8";"EQQBND;8";"2OAVPY;4";"SVFO5S;10";"TNZ1OO;7";"ZGYCSW;8";"9KZ6W1;9"
N-04-30;C;"TAHFOD;9";"RAUDQ6;5";"M8W7TS;13";"ETU70R;8";"TOENMT;13";"XFQ9CP;14";"X0HH8Y;13";"Q50W5L;10";"EO69NY;7";"9FWH2G;15";"EUMBM7;13";"E2ES5Z;13";"APQKWK;13";"37VA62;13";"RAUDQ6;11";"HOUJQN;13";"V6K6JX;7";"O9YFO8;14"
N-04-40;C;"Z8KPP8;12";"AHSNWF;7";"I1KDJ0;12";"W518XY;13";"C5O9C9;11";"WGHG3L;13";"02MRUH;16";"Z8KPP8;10";"V7JUQL;11";"A19092;13";"D05ZS7;9";"YKQY4X;4";"EUMBM7;5";"69L9MX;15";"O7TSVL;12";"2T1DJM;7";"UMKYTJ;5";"TAHFOD;4"
N-05-30;C;"IJBSQT;13";"SSQFQA;4";"69L9MX;14";"AB9XBU;4";"02MRUH;14";"EYEOXS;15";"A19092;8";"PP9DNA;5";"TNAHD4;9";"HI2X6U;8";"4SD17H;10";"A19092;8";"6NDM0O;11";"I2B1FH;5";"ETU70R;4";"5P2MVG;7";"6WT73N;6";"NISP6K;7"
N-05-40;C;"JWTWL1;4";"O7TSVL;16";"5IXVJ1;9";"HXQR4L;5";"9FWH2G;10";"DNLEH7;5";"I1X92B;15";"WGHG3L;6";"G8ASPE;5";"HLOISD;10";"M8W7TS;11";"JGP0ID;7";"CU53FM;9";"PP9DNA;5";"1D2ILZ;13";"F7LULH;15";"QVFB0Q;9";"KTDZY0;14"
N-06-30;C;"NISP6K;16";"YF0X2Z;4";"QTMT7N;7";"YRRNGL;13";"A7MDBC;7";"JGP0ID;15";"QXS5D1;8";"IYV9SV;9";"1JT1XB;12";"X31OGS;12";"05W6TK;9";"Y813MQ;9";"G8ASPE;5";"JGP0ID;8";"JU0ODD;10";"PC1PMV;8";"6N3PKW;6";"2Z7ZEP;6"
N-06-40;C;"PP9DNA;12";"YRRNGL;4";"JCIIEB;12";"9VBE59;5";"MLV9BR;7";"5P4LRT;5";"ZGYCSW;6";"F7LULH;8";"A7MDBC;15";"Q164T6;6";"LXJQVG;10";"AHR20O;16";"JUUL5B;8";"Z8KPP8;9";"U95NWB;5";"YF0X2Z;16";"EUMBM7;7";"122OKQ;12"
N-07-30;C;"8BSFSA;12";"HXQR4L;8";"WGHG3L;12";"V6K6JX;15";"YRRNGL;9";"IYXV3Z;16";"AX7BJ8;9";"IPGA7X;13";"6MKIC6;4";"G8ASPE;6";"IYV9SV;7";"RN2DSQ;10";"GPBMZJ;7";"UMKYTJ;11";"4E0KXI;14";"Y813MQ;8";"SY1DDY;13";"8BSFSA;11"
N-07-40;C;"NJVZEL;7";"HA0BOB;8";"1A6YTA;8";"RUUOCB;10";"3LQL9L;8";"4SD17H;11";"5P4LRT;5";"RBKNR4;16";"IAKTYD;11";"IJBSQT;6";"5IXVJ1;15";"ZRCYSH;4";"9KZ6W1;7";"E5CISL;15";"TAHFOD;12";"2LPO6D;13";"YE890X;16";"AKP0A7;4"
N-08-30;C;"QTMT7N;11";"EAJXUV;7";"RUUOCB;5";"D05ZS7;10";"YRRNGL;12";"F7LULH;12";"ODZZLY;4";"XFQ9CP;4";"SSQFQA;10";"RUUOCB;7";"32ZKOX;8";"2OAVPY;15";"SY1DDY;10";"NJVZEL;12";"2LPO6D;16";"E5CISL;13";"EAJXUV;6";"F7LULH;14"
N-08-40;C;"VWXLZJ;13";"UNPPMJ;13";"5MNTT7;4";"6MKIC6;7";"B24J86;8";"0LNUOV;11";"FJ25W1;10";"CD1NU9;7";"KUFVRI;6";"UCRNWD;12";"ODZZLY;11";"WH1BJI;5";"JGP0ID;9";"TB6WIP;15";"7GC57K;7";"V6K6JX;16";"56TC1Z;14";"DNLEH7;9"
N-09-30;C;"02MRUH;6";"F29V5I;8";"5P4LRT;14";"YE890X;6";"3LQL9L;12";"JHSQHS;14";"K3YA1X;5";"TNZ1OO;15";"6WT73N;8";"CU53FM;10";"TOENMT;7";"VHQ356;13";"IYXV3Z;7";"6MKIC6;12";"O9YFO8;4";"UNPPMJ;14";"RUUOCB;16";"8E9F1P;8"
N-09-40;C;"YE890X;10";"ZVUW6Z;11";"HI2X6U;15";"HOUJQN;10";"N6JU7C;7";"LXJQVG;13";"IJBSQT;7";"TB6WIP;16";"69L9MX;15";"5MNTT7;5";"ZX6MUV;8";"PZUF7K;9";"JHSQHS;8";"W25EZN;15";"UU4A1K;5";"X0HH8Y;13";"DNLEH7;8";"AKP0A7;15"
N-10-30;C;"F7LULH;15";"WRRW1W;4";"GPBMZJ;13";"XUZJ74;5";"SY1DDY;4";"T3NVTG;5";"BLJLMQ;4";"ETU70R;4";"DF3KQM;12";"YF0X2Z;13";"CU53FM;5";"D05ZS7;4";"37VA62;14";"QP56BU;16";"5HQR89;10";"5HQR89;10";"122OKQ;6";"UMKYTJ;9"
N-10-40;C;"ZVUW6Z;15";"APQKWK;15";"SWN7AU;13";"ZGYCSW;6";"PP9DNA;8";"UHYJ3A;4";"70EPUK;11";"F98BNI;13";"F0P5OQ;14";"TLFT43;14";"RAUDQ6;14";"9KHDG3;8";"YE890X;14";"RUUOCB;4";"LXJQVG;9";"6N3PKW;13";"84ABYS;13";"S90CD9;4"
N-13-30;C;"CU53FM;15";"A19092;7";"X31OGS;11";"1JT1XB;9";"YN8OHN;15";"U95NWB;4";"CVU3QV;8";"70EPUK;12";"9S4AF8;14";"F29V5I;9";"TNZ1OO;7";"K3YA1X;14";"PY5UPB;16";"S90CD9;8";"SY1DDY;11";"I1KDJ0;7";"0SJH1Z;10";"TNZ1OO;10"
N-13-40;C;"XSFSKX;12";"ZRCYSH;6";"SWN7AU;9";"JUUL5B;12";"IA7X1P;8";"V7JUQL;13";"I2B1FH;13";"JCNON3;14";"9VBE59;6";"UMKYTJ;12";"A7MDBC;6";"TNZ1OO;16";"ULG3QT;14";"122OKQ;16";"4E0KXI;10";"6N3PKW;6";"IYXV3Z;15";"C5O9C9;14"
N-14-30;C;"I1X92B;8";"RN2DSQ;8";"9KHDG3;5";"EYEOXS;5";"M67GNC;10";"6N3PKW;10";"J3FI7N;4";"TB6WIP;12";"IA7X1P;14";"6NDM0O;15";"WGHG3L;14";"ULG3QT;7";"I1X92B;7";"WGHG3L;6";"TNAHD4;9";"VHQ356;13";"9KZ6W1;6";"BLJLMQ;14"
N-14-40;C;"800OVF;16";"SWN7AU;9";"ZX6MUV;9";"W25EZN;15";"4SD17H;8";"84ABYS;8";"IYLV38;14";"F98BNI;11";"5HQR89;10";"BLJLMQ;4";"PP9DNA;7";"1JT1XB;9";"ASG1IT;13";"VWXLZJ;13";"1A6YTA;4";"QP56BU;7";"8D9SAW;5";"63KAC1;16"
N-15-30;C;"56TC1Z;7";"IYLV38;8";"F0P5OQ;16";"ZRCYSH;9";"IYV9SV;6";"N6JU7C;14";"I1KDJ0;4";"SWN7AU;9";"1A6YTA;13";"XSFSKX;13";"M67GNC;4";"E2ES5Z;5";"CD1NU9;6";"MLV9BR;9";"1ENECA;8";"UHYJ3A;12";"X0HH8Y;4";"6WT73N;5"
N-15-40;C;"4ILN0A;11";"HOUGRO;11";"AB9XBU;11";"C5O9C9;7";"1JT1XB;9";"RAUDQ6;6";"800OVF;14";"5X8RAN;15";"D05ZS7;6";"Q164T6;4";"TB6WIP;8";"AKP0A7;12";"8E9F1P;12";"DSQXYR;15";"4ILN0A;12";"5X8RAN;5";"W25EZN;7";"FJ25W1;7"
N-16-30;C;"9FWH2G;7";"1JT1XB;6";"RAUDQ6;5";"O7TSVL;15";"5MNTT7;11";"YE890X;8";"TBCCF7;16";"6M2FJM;5";"TBCCF7;12";"E2ES5Z;6";"5X8RAN;13";"AHSNWF;5";"X31OGS;16";"ETU70R;15";"SY1DDY;7";"O9YFO8;16";"E2ES5Z;11";"B24J86;9"
N-16-40;C;"ODZZLY;6";"F7LULH;6";"TBCCF7;10";"FJ25W1;15";"DGAONE;9";"RAUDQ6;5";"JU0ODD;7";"HA0BOB;16";"YRRNGL;5";"HOUJQN;8";"XPZSZ1;4";"TB6WIP;7";"CVU3QV;6";"YE890X;13";"CD1NU9;12";"HA0BOB;4";"IYXV3Z;6";"EBKM6C;12"
N-17-30;C;"VHQ356;9";"TOENMT;9";"WRRW1W;6";"9FWH2G;9";"37VA62;11";"D05ZS7;10";"8N10W9;12";"AB9XBU;9";"WRRW1W;14";"RAUDQ6;6";"EO69NY;8";"DF3KQM;7";"V7JUQL;5";"M67GNC;7";"5X8RAN;10";"6NDM0O;6";"UDF17E;5";"AX7BJ8;7"
N-17-40;C;"F29V5I;12";"HA0BOB;7";"6NDM0O;8";"MLV9BR;4";"WRRW1W;7";"FJ25W1;12";"9S4AF8;9";"KTDZY0;13";"IYV9SV;9";"KTDZY0;8";"H51IVV;8";"DSQXYR;5";"GPBMZJ;9";"PZUF7K;5";"WRRW1W;7";"E5CISL;4";"CVU3QV;12";"C5O9C9;14"
N-18-30;C;"M67GNC;14";"G8ASPE;4";"JEGRCL;4";"2Z7ZEP;14";"4ILN0A;10";"PZUF7K;5";"F29V5I;16";"FJ25W1;7";"T3NVTG;4";"9KZ6W1;8";"RN2DSQ;12";"ADT9MG;6";"QP56BU;11";"WRRW1W;4";"PC1PMV;9";"Z8KPP8;5";"SSQFQA;10";"TNZ1OO;10"
N-18-40;C;"T3NVTG;15";"A7MDBC;12";"X31OGS;9";"JGP0ID;14";"MLV9BR;11";"NISP6K;6";"TNAHD4;12";"QOMHJ2;5";"XFQ9CP;6";"HOUJQN;15";"69L9MX;16";"5MNTT7;4";"JEGRCL;13";"56TC1Z;10";"0SJH1Z;13";"D05ZS7;5";"TBCCF7;5";"EQQBND;6"
N-19-30;C;"D05ZS7;5";"D05ZS7;15";"Z26SRT;5";"9KZ6W1;15";"O7TSVL;7";"1D2ILZ;15";"TQBVRI;11";"8BSFSA;6";"F0P5OQ;13";"800OVF;9";"RBKNR4;9";"M8W7TS;16";"IPGA7X;5";"M67GNC;9";"S90CD9;8";"CD1NU9;12";"4E0KXI;8";"EUMBM7;8"
N-19-40;C;"RAUDQ6;12";"AHSNWF;16";"56TC1Z;13";"TAHFOD;15";"S90CD9;13";"MLV9BR;12";"84ABYS;7";"70EPUK;9";"IA7X1P;14";"W518XY;10";"DGAONE;7";"S90CD9;16";"UMKYTJ;8";"TNZ1OO;6";"C5O9C9;14";"PZUF7K;7";"HA0BOB;5";"1A6YTA;4"
N-20-30;C;"5X8RAN;10";"XPZSZ1;11";"3LQL9L;7";"CU53FM;6";"CU53FM;16";"YKQY4X;9";"TNAHD4;11";"UU4A1K;4";"IPGA7X;5";"2T1DJM;5";"UMKYTJ;6";"YE890X;14";"PC1PMV;16";"YXGRMP;6";"CST1KC;10";"4ILN0A;6";"QVFB0Q;15";"70EPUK;12"
N-20-40;C;"AB9XBU;10";"ZGYCSW;8";"800OVF;6";"HOUGRO;7";"YRRNGL;10";"SY1DDY;6";"4SD17H;16";"1A6YTA;4";"Q50W5L;14";"NISP6K;14";"JCNON3;15";"VHQ356;6";"V7JUQL;15";"YKQY4X;4";"F29V5I;6";"A7MDBC;13";"TBCCF7;6";"EQQBND;13"
